case_type,date,count
Unvaccinated Cases per 10000,"Thursday, 9 September, 2021",7.333606012
Vaccinated Cases per 10000,"Thursday, 9 September, 2021",5.196319549
Unvaccinated Cases per 10000,"Friday, 10 September, 2021",7.805124443
Vaccinated Cases per 10000,"Friday, 10 September, 2021",5.830863756
Unvaccinated Cases per 10000,"Saturday, 11 September, 2021",7.647617371
Vaccinated Cases per 10000,"Saturday, 11 September, 2021",5.176339713
Unvaccinated Cases per 10000,"Sunday, 12 September, 2021",7.044896661
Vaccinated Cases per 10000,"Sunday, 12 September, 2021",5.317043702
Unvaccinated Cases per 10000,"Monday, 13 September, 2021",5.985559837
Vaccinated Cases per 10000,"Monday, 13 September, 2021",4.415350069
Unvaccinated Cases per 10000,"Tuesday, 14 September, 2021",5.736101249
Vaccinated Cases per 10000,"Tuesday, 14 September, 2021",4.356745799
Unvaccinated Cases per 10000,"Wednesday, 15 September, 2021",7.248259444
Vaccinated Cases per 10000,"Wednesday, 15 September, 2021",5.374710031
Unvaccinated Cases per 10000,"Thursday, 16 September, 2021",6.823410278
Vaccinated Cases per 10000,"Thursday, 16 September, 2021",5.272111772
Unvaccinated Cases per 10000,"Friday, 17 September, 2021",6.366078386
Vaccinated Cases per 10000,"Friday, 17 September, 2021",4.934493419
Unvaccinated Cases per 10000,"Saturday, 18 September, 2021",5.499734045
Vaccinated Cases per 10000,"Saturday, 18 September, 2021",4.429162937
Unvaccinated Cases per 10000,"Sunday, 19 September, 2021",5.520990697
Vaccinated Cases per 10000,"Sunday, 19 September, 2021",4.159677812
Unvaccinated Cases per 10000,"Monday, 20 September, 2021",5.171995982
Vaccinated Cases per 10000,"Monday, 20 September, 2021",4.050726996
Unvaccinated Cases per 10000,"Tuesday, 21 September, 2021",5.617697947
Vaccinated Cases per 10000,"Tuesday, 21 September, 2021",4.484689706
Unvaccinated Cases per 10000,"Wednesday, 22 September, 2021",5.456949926
Vaccinated Cases per 10000,"Wednesday, 22 September, 2021",4.224179377
Unvaccinated Cases per 10000,"Thursday, 23 September, 2021",5.361910088
Vaccinated Cases per 10000,"Thursday, 23 September, 2021",3.736063233
Unvaccinated Cases per 10000,"Friday, 24 September, 2021",5.352291292
Vaccinated Cases per 10000,"Friday, 24 September, 2021",4.093095626
Unvaccinated Cases per 10000,"Saturday, 25 September, 2021",5.389470662
Vaccinated Cases per 10000,"Saturday, 25 September, 2021",3.80439826
Unvaccinated Cases per 10000,"Sunday, 26 September, 2021",4.801705046
Vaccinated Cases per 10000,"Sunday, 26 September, 2021",3.70394904
Unvaccinated Cases per 10000,"Monday, 27 September, 2021",4.116664975
Vaccinated Cases per 10000,"Monday, 27 September, 2021",3.066094633
Unvaccinated Cases per 10000,"Tuesday, 28 September, 2021",4.304349205
Vaccinated Cases per 10000,"Tuesday, 28 September, 2021",3.160878298
Unvaccinated Cases per 10000,"Wednesday, 29 September, 2021",4.606249667
Vaccinated Cases per 10000,"Wednesday, 29 September, 2021",3.52054644
Unvaccinated Cases per 10000,"Thursday, 30 September, 2021",4.898209273
Vaccinated Cases per 10000,"Thursday, 30 September, 2021",3.550800955
Unvaccinated Cases per 10000,"Friday, 1 October, 2021",4.490422688
Vaccinated Cases per 10000,"Friday, 1 October, 2021",3.348766068
Unvaccinated Cases per 10000,"Saturday, 2 October, 2021",4.425593259
Vaccinated Cases per 10000,"Saturday, 2 October, 2021",2.97601743
Unvaccinated Cases per 10000,"Sunday, 3 October, 2021",3.570976
Vaccinated Cases per 10000,"Sunday, 3 October, 2021",2.511704933
Unvaccinated Cases per 10000,"Monday, 4 October, 2021",3.294218335
Vaccinated Cases per 10000,"Monday, 4 October, 2021",2.205220865
Unvaccinated Cases per 10000,"Tuesday, 5 October, 2021",3.265402321
Vaccinated Cases per 10000,"Tuesday, 5 October, 2021",2.519657569
Unvaccinated Cases per 10000,"Wednesday, 6 October, 2021",3.758885384
Vaccinated Cases per 10000,"Wednesday, 6 October, 2021",2.595292089
Unvaccinated Cases per 10000,"Thursday, 7 October, 2021",3.953642272
Vaccinated Cases per 10000,"Thursday, 7 October, 2021",2.744860039
Unvaccinated Cases per 10000,"Friday, 8 October, 2021",3.875525352
Vaccinated Cases per 10000,"Friday, 8 October, 2021",2.716800435
Unvaccinated Cases per 10000,"Saturday, 9 October, 2021",3.449195904
Vaccinated Cases per 10000,"Saturday, 9 October, 2021",2.445432456
Unvaccinated Cases per 10000,"Sunday, 10 October, 2021",2.830721521
Vaccinated Cases per 10000,"Sunday, 10 October, 2021",2.086664986
Unvaccinated Cases per 10000,"Monday, 11 October, 2021",2.619842705
Vaccinated Cases per 10000,"Monday, 11 October, 2021",1.887228777
Unvaccinated Cases per 10000,"Tuesday, 12 October, 2021",2.7558384
Vaccinated Cases per 10000,"Tuesday, 12 October, 2021",2.073576954
Unvaccinated Cases per 10000,"Wednesday, 13 October, 2021",2.952250416
Vaccinated Cases per 10000,"Wednesday, 13 October, 2021",2.284330959
Unvaccinated Cases per 10000,"Thursday, 14 October, 2021",3.185555815
Vaccinated Cases per 10000,"Thursday, 14 October, 2021",2.271257
Unvaccinated Cases per 10000,"Friday, 15 October, 2021",3.002861818
Vaccinated Cases per 10000,"Friday, 15 October, 2021",2.063453031
Unvaccinated Cases per 10000,"Saturday, 16 October, 2021",2.974055786
Vaccinated Cases per 10000,"Saturday, 16 October, 2021",2.107297101
Unvaccinated Cases per 10000,"Sunday, 17 October, 2021",2.48558699
Vaccinated Cases per 10000,"Sunday, 17 October, 2021",1.710333097
Unvaccinated Cases per 10000,"Monday, 18 October, 2021",2.006060502
Vaccinated Cases per 10000,"Monday, 18 October, 2021",1.567488752
Unvaccinated Cases per 10000,"Tuesday, 19 October, 2021",2.260349576
Vaccinated Cases per 10000,"Tuesday, 19 October, 2021",1.618277425
Unvaccinated Cases per 10000,"Wednesday, 20 October, 2021",1.956660804
Vaccinated Cases per 10000,"Wednesday, 20 October, 2021",1.614262179
Unvaccinated Cases per 10000,"Thursday, 21 October, 2021",2.316820809
Vaccinated Cases per 10000,"Thursday, 21 October, 2021",1.786213663
Unvaccinated Cases per 10000,"Friday, 22 October, 2021",2.500678564
Vaccinated Cases per 10000,"Friday, 22 October, 2021",1.900182276
Unvaccinated Cases per 10000,"Saturday, 23 October, 2021",2.281261716
Vaccinated Cases per 10000,"Saturday, 23 October, 2021",1.647681866
Unvaccinated Cases per 10000,"Sunday, 24 October, 2021",2.263975257
Vaccinated Cases per 10000,"Sunday, 24 October, 2021",1.589491164
Unvaccinated Cases per 10000,"Monday, 25 October, 2021",1.888965578
Vaccinated Cases per 10000,"Monday, 25 October, 2021",1.3480314
Unvaccinated Cases per 10000,"Tuesday, 26 October, 2021",2.09483886
Vaccinated Cases per 10000,"Tuesday, 26 October, 2021",1.660320354
Unvaccinated Cases per 10000,"Wednesday, 27 October, 2021",2.317732432
Vaccinated Cases per 10000,"Wednesday, 27 October, 2021",1.764469899
Unvaccinated Cases per 10000,"Thursday, 28 October, 2021",2.514679152
Vaccinated Cases per 10000,"Thursday, 28 October, 2021",1.800752862
Unvaccinated Cases per 10000,"Friday, 29 October, 2021",2.23220015
Vaccinated Cases per 10000,"Friday, 29 October, 2021",1.754124194
Unvaccinated Cases per 10000,"Saturday, 30 October, 2021",2.285226265
Vaccinated Cases per 10000,"Saturday, 30 October, 2021",1.659930301
Unvaccinated Cases per 10000,"Sunday, 31 October, 2021",1.826552378
Vaccinated Cases per 10000,"Sunday, 31 October, 2021",1.443449477
Unvaccinated Cases per 10000,"Monday, 1 November, 2021",1.71638739
Vaccinated Cases per 10000,"Monday, 1 November, 2021",1.336065639
Unvaccinated Cases per 10000,"Tuesday, 2 November, 2021",1.904513988
Vaccinated Cases per 10000,"Tuesday, 2 November, 2021",1.458592851
Unvaccinated Cases per 10000,"Wednesday, 3 November, 2021",1.975254889
Vaccinated Cases per 10000,"Wednesday, 3 November, 2021",1.525215539
Unvaccinated Cases per 10000,"Thursday, 4 November, 2021",2.096739251
Vaccinated Cases per 10000,"Thursday, 4 November, 2021",1.656563531
Unvaccinated Cases per 10000,"Friday, 5 November, 2021",1.741075101
Vaccinated Cases per 10000,"Friday, 5 November, 2021",1.444738332
Unvaccinated Cases per 10000,"Saturday, 6 November, 2021",1.803490773
Vaccinated Cases per 10000,"Saturday, 6 November, 2021",1.342433124
Unvaccinated Cases per 10000,"Sunday, 7 November, 2021",1.650268998
Vaccinated Cases per 10000,"Sunday, 7 November, 2021",1.244498215
Unvaccinated Cases per 10000,"Monday, 8 November, 2021",1.660692786
Vaccinated Cases per 10000,"Monday, 8 November, 2021",1.319376043
Unvaccinated Cases per 10000,"Tuesday, 9 November, 2021",2.107702273
Vaccinated Cases per 10000,"Tuesday, 9 November, 2021",1.534031647
Unvaccinated Cases per 10000,"Wednesday, 10 November, 2021",2.160025938
Vaccinated Cases per 10000,"Wednesday, 10 November, 2021",1.845799064
Unvaccinated Cases per 10000,"Thursday, 11 November, 2021",2.337115619
Vaccinated Cases per 10000,"Thursday, 11 November, 2021",1.830004262
Unvaccinated Cases per 10000,"Friday, 12 November, 2021",2.290089972
Vaccinated Cases per 10000,"Friday, 12 November, 2021",1.917710437
Unvaccinated Cases per 10000,"Saturday, 13 November, 2021",2.064376308
Vaccinated Cases per 10000,"Saturday, 13 November, 2021",1.703327303
Unvaccinated Cases per 10000,"Sunday, 14 November, 2021",1.832496615
Vaccinated Cases per 10000,"Sunday, 14 November, 2021",1.514177708
Unvaccinated Cases per 10000,"Monday, 15 November, 2021",1.862204771
Vaccinated Cases per 10000,"Monday, 15 November, 2021",1.499075344
Unvaccinated Cases per 10000,"Tuesday, 16 November, 2021",1.958266448
Vaccinated Cases per 10000,"Tuesday, 16 November, 2021",1.578332955
Unvaccinated Cases per 10000,"Wednesday, 17 November, 2021",2.144023688
Vaccinated Cases per 10000,"Wednesday, 17 November, 2021",1.867980425
Unvaccinated Cases per 10000,"Thursday, 18 November, 2021",2.258365559
Vaccinated Cases per 10000,"Thursday, 18 November, 2021",1.873604969
Unvaccinated Cases per 10000,"Friday, 19 November, 2021",2.418520829
Vaccinated Cases per 10000,"Friday, 19 November, 2021",1.822049747
Unvaccinated Cases per 10000,"Saturday, 20 November, 2021",2.177900722
Vaccinated Cases per 10000,"Saturday, 20 November, 2021",1.693504317
Unvaccinated Cases per 10000,"Sunday, 21 November, 2021",1.686106307
Vaccinated Cases per 10000,"Sunday, 21 November, 2021",1.434027324
Unvaccinated Cases per 10000,"Monday, 22 November, 2021",1.71990727
Vaccinated Cases per 10000,"Monday, 22 November, 2021",1.437210199
Unvaccinated Cases per 10000,"Tuesday, 23 November, 2021",2.012400049
Vaccinated Cases per 10000,"Tuesday, 23 November, 2021",1.634667181
Unvaccinated Cases per 10000,"Wednesday, 24 November, 2021",2.099801184
Vaccinated Cases per 10000,"Wednesday, 24 November, 2021",1.674097122
Unvaccinated Cases per 10000,"Thursday, 25 November, 2021",2.197922881
Vaccinated Cases per 10000,"Thursday, 25 November, 2021",1.798791624
Unvaccinated Cases per 10000,"Friday, 26 November, 2021",1.953718642
Vaccinated Cases per 10000,"Friday, 26 November, 2021",1.614305822
Unvaccinated Cases per 10000,"Saturday, 27 November, 2021",1.832982543
Vaccinated Cases per 10000,"Saturday, 27 November, 2021",1.48985647
Unvaccinated Cases per 10000,"Sunday, 28 November, 2021",1.526796766
Vaccinated Cases per 10000,"Sunday, 28 November, 2021",1.238472538
Unvaccinated Cases per 10000,"Monday, 29 November, 2021",1.527889547
Vaccinated Cases per 10000,"Monday, 29 November, 2021",1.179590423
Unvaccinated Cases per 10000,"Tuesday, 30 November, 2021",1.66718231
Vaccinated Cases per 10000,"Tuesday, 30 November, 2021",1.449007885
Unvaccinated Cases per 10000,"Wednesday, 1 December, 2021",2.025197739
Vaccinated Cases per 10000,"Wednesday, 1 December, 2021",1.572112787
Unvaccinated Cases per 10000,"Thursday, 2 December, 2021",1.965969689
Vaccinated Cases per 10000,"Thursday, 2 December, 2021",1.729092204
Unvaccinated Cases per 10000,"Friday, 3 December, 2021",1.952464339
Vaccinated Cases per 10000,"Friday, 3 December, 2021",1.634320373
Unvaccinated Cases per 10000,"Saturday, 4 December, 2021",1.698934005
Vaccinated Cases per 10000,"Saturday, 4 December, 2021",1.447508597
Unvaccinated Cases per 10000,"Sunday, 5 December, 2021",1.511812844
Vaccinated Cases per 10000,"Sunday, 5 December, 2021",1.265451674
Unvaccinated Cases per 10000,"Monday, 6 December, 2021",1.541375038
Vaccinated Cases per 10000,"Monday, 6 December, 2021",1.24398797
Unvaccinated Cases per 10000,"Tuesday, 7 December, 2021",1.684283768
Vaccinated Cases per 10000,"Tuesday, 7 December, 2021",1.478002157
Unvaccinated Cases per 10000,"Wednesday, 8 December, 2021",1.730385616
Vaccinated Cases per 10000,"Wednesday, 8 December, 2021",1.487335632
Unvaccinated Cases per 10000,"Thursday, 9 December, 2021",1.805019628
Vaccinated Cases per 10000,"Thursday, 9 December, 2021",1.632219065
Unvaccinated Cases per 10000,"Friday, 10 December, 2021",1.831591652
Vaccinated Cases per 10000,"Friday, 10 December, 2021",1.475994696
Unvaccinated Cases per 10000,"Saturday, 11 December, 2021",1.649569026
Vaccinated Cases per 10000,"Saturday, 11 December, 2021",1.356538889
Unvaccinated Cases per 10000,"Sunday, 12 December, 2021",1.198216049
Vaccinated Cases per 10000,"Sunday, 12 December, 2021",1.035339299
Unvaccinated Cases per 10000,"Monday, 13 December, 2021",1.191507426
Vaccinated Cases per 10000,"Monday, 13 December, 2021",1.042481225
Unvaccinated Cases per 10000,"Tuesday, 14 December, 2021",1.422970275
Vaccinated Cases per 10000,"Tuesday, 14 December, 2021",1.211273317
Unvaccinated Cases per 10000,"Wednesday, 15 December, 2021",1.311541263
Vaccinated Cases per 10000,"Wednesday, 15 December, 2021",1.164108066
Unvaccinated Cases per 10000,"Thursday, 16 December, 2021",1.426468475
Vaccinated Cases per 10000,"Thursday, 16 December, 2021",1.273937501
Unvaccinated Cases per 10000,"Friday, 17 December, 2021",1.445188199
Vaccinated Cases per 10000,"Friday, 17 December, 2021",1.307629168
Unvaccinated Cases per 10000,"Saturday, 18 December, 2021",1.523542255
Vaccinated Cases per 10000,"Saturday, 18 December, 2021",1.180227239
Unvaccinated Cases per 10000,"Sunday, 19 December, 2021",1.032961067
Vaccinated Cases per 10000,"Sunday, 19 December, 2021",0.930889674
Unvaccinated Cases per 10000,"Monday, 20 December, 2021",0.976437071
Vaccinated Cases per 10000,"Monday, 20 December, 2021",0.745762203
Unvaccinated Cases per 10000,"Tuesday, 21 December, 2021",1.107709659
Vaccinated Cases per 10000,"Tuesday, 21 December, 2021",0.924098126
Unvaccinated Cases per 10000,"Wednesday, 22 December, 2021",1.231620619
Vaccinated Cases per 10000,"Wednesday, 22 December, 2021",1.038169054
Unvaccinated Cases per 10000,"Thursday, 23 December, 2021",1.131514824
Vaccinated Cases per 10000,"Thursday, 23 December, 2021",1.060314845
Unvaccinated Cases per 10000,"Friday, 24 December, 2021",1.156010547
Vaccinated Cases per 10000,"Friday, 24 December, 2021",1.060985035
Unvaccinated Cases per 10000,"Saturday, 25 December, 2021",1.010098273
Vaccinated Cases per 10000,"Saturday, 25 December, 2021",0.956785802
Unvaccinated Cases per 10000,"Sunday, 26 December, 2021",0.960557087
Vaccinated Cases per 10000,"Sunday, 26 December, 2021",0.822598519
Unvaccinated Cases per 10000,"Monday, 27 December, 2021",0.884245087
Vaccinated Cases per 10000,"Monday, 27 December, 2021",0.834016529
Unvaccinated Cases per 10000,"Tuesday, 28 December, 2021",0.907346507
Vaccinated Cases per 10000,"Tuesday, 28 December, 2021",0.88193354
Unvaccinated Cases per 10000,"Wednesday, 29 December, 2021",1.094848076
Vaccinated Cases per 10000,"Wednesday, 29 December, 2021",1.136169644
Unvaccinated Cases per 10000,"Thursday, 30 December, 2021",1.329331758
Vaccinated Cases per 10000,"Thursday, 30 December, 2021",1.197093629
Unvaccinated Cases per 10000,"Friday, 31 December, 2021",1.112568369
Vaccinated Cases per 10000,"Friday, 31 December, 2021",1.089395419
Unvaccinated Cases per 10000,"Saturday, 1 January, 2022",1.160982532
Vaccinated Cases per 10000,"Saturday, 1 January, 2022",1.005247106
Unvaccinated Cases per 10000,"Sunday, 2 January, 2022",0.88037155
Vaccinated Cases per 10000,"Sunday, 2 January, 2022",0.883045586
Unvaccinated Cases per 10000,"Monday, 3 January, 2022",0.81279171
Vaccinated Cases per 10000,"Monday, 3 January, 2022",0.826486337
Unvaccinated Cases per 10000,"Tuesday, 4 January, 2022",1.017239258
Vaccinated Cases per 10000,"Tuesday, 4 January, 2022",0.832912397
Unvaccinated Cases per 10000,"Wednesday, 5 January, 2022",1.066109527
Vaccinated Cases per 10000,"Wednesday, 5 January, 2022",0.984861508
Unvaccinated Cases per 10000,"Thursday, 6 January, 2022",1.175568865
Vaccinated Cases per 10000,"Thursday, 6 January, 2022",1.061904747
Unvaccinated Cases per 10000,"Friday, 7 January, 2022",1.124637539
Vaccinated Cases per 10000,"Friday, 7 January, 2022",1.01264746
Unvaccinated Cases per 10000,"Saturday, 8 January, 2022",1.073398018
Vaccinated Cases per 10000,"Saturday, 8 January, 2022",0.975744272
Unvaccinated Cases per 10000,"Sunday, 9 January, 2022",0.843434228
Vaccinated Cases per 10000,"Sunday, 9 January, 2022",0.894709572
Unvaccinated Cases per 10000,"Monday, 10 January, 2022",0.863435419
Vaccinated Cases per 10000,"Monday, 10 January, 2022",0.794839828
Unvaccinated Cases per 10000,"Tuesday, 11 January, 2022",1.065276604
Vaccinated Cases per 10000,"Tuesday, 11 January, 2022",0.948657556
Unvaccinated Cases per 10000,"Wednesday, 12 January, 2022",1.071709492
Vaccinated Cases per 10000,"Wednesday, 12 January, 2022",0.955865088
Unvaccinated Cases per 10000,"Thursday, 13 January, 2022",1.214634941
Vaccinated Cases per 10000,"Thursday, 13 January, 2022",1.106185947
Unvaccinated Cases per 10000,"Friday, 14 January, 2022",1.134594108
Vaccinated Cases per 10000,"Friday, 14 January, 2022",0.996760567
Unvaccinated Cases per 10000,"Saturday, 15 January, 2022",1.00888976
Vaccinated Cases per 10000,"Saturday, 15 January, 2022",0.924203213
Unvaccinated Cases per 10000,"Sunday, 16 January, 2022",0.954409859
Vaccinated Cases per 10000,"Sunday, 16 January, 2022",0.913428044
Unvaccinated Cases per 10000,"Monday, 17 January, 2022",0.736153149
Vaccinated Cases per 10000,"Monday, 17 January, 2022",0.712345875
Unvaccinated Cases per 10000,"Tuesday, 18 January, 2022",0.951851351
Vaccinated Cases per 10000,"Tuesday, 18 January, 2022",1.004221836
Unvaccinated Cases per 10000,"Wednesday, 19 January, 2022",0.964353837
Vaccinated Cases per 10000,"Wednesday, 19 January, 2022",0.994922596
Unvaccinated Cases per 10000,"Thursday, 20 January, 2022",1.119593386
Vaccinated Cases per 10000,"Thursday, 20 January, 2022",1.160910877
Unvaccinated Cases per 10000,"Friday, 21 January, 2022",1.065172447
Vaccinated Cases per 10000,"Friday, 21 January, 2022",1.282788476
Unvaccinated Cases per 10000,"Saturday, 22 January, 2022",1.141343804
Vaccinated Cases per 10000,"Saturday, 22 January, 2022",1.290402393
Unvaccinated Cases per 10000,"Sunday, 23 January, 2022",1.133904379
Vaccinated Cases per 10000,"Sunday, 23 January, 2022",1.192573282
Unvaccinated Cases per 10000,"Monday, 24 January, 2022",0.913807572
Vaccinated Cases per 10000,"Monday, 24 January, 2022",1.001908611
Unvaccinated Cases per 10000,"Tuesday, 25 January, 2022",1.168133856
Vaccinated Cases per 10000,"Tuesday, 25 January, 2022",1.26444881
Unvaccinated Cases per 10000,"Wednesday, 26 January, 2022",1.4255842
Vaccinated Cases per 10000,"Wednesday, 26 January, 2022",1.459495492
Unvaccinated Cases per 10000,"Thursday, 27 January, 2022",1.474699094
Vaccinated Cases per 10000,"Thursday, 27 January, 2022",1.713545226
Unvaccinated Cases per 10000,"Friday, 28 January, 2022",1.771965137
Vaccinated Cases per 10000,"Friday, 28 January, 2022",1.670492035
Unvaccinated Cases per 10000,"Saturday, 29 January, 2022",1.56664761
Vaccinated Cases per 10000,"Saturday, 29 January, 2022",1.575380521
Unvaccinated Cases per 10000,"Sunday, 30 January, 2022",1.534811442
Vaccinated Cases per 10000,"Sunday, 30 January, 2022",1.49753629
Unvaccinated Cases per 10000,"Monday, 31 January, 2022",1.550289141
Vaccinated Cases per 10000,"Monday, 31 January, 2022",1.439599874
Unvaccinated Cases per 10000,"Tuesday, 1 February, 2022",1.740717203
Vaccinated Cases per 10000,"Tuesday, 1 February, 2022",1.695230905
Unvaccinated Cases per 10000,"Wednesday, 2 February, 2022",1.763657149
Vaccinated Cases per 10000,"Wednesday, 2 February, 2022",1.754614717
Unvaccinated Cases per 10000,"Thursday, 3 February, 2022",1.7034306
Vaccinated Cases per 10000,"Thursday, 3 February, 2022",1.763632338
Unvaccinated Cases per 10000,"Friday, 4 February, 2022",2.103531555
Vaccinated Cases per 10000,"Friday, 4 February, 2022",2.243195156
Unvaccinated Cases per 10000,"Saturday, 5 February, 2022",2.661867766
Vaccinated Cases per 10000,"Saturday, 5 February, 2022",2.82428292
Unvaccinated Cases per 10000,"Sunday, 6 February, 2022",3.080752954
Vaccinated Cases per 10000,"Sunday, 6 February, 2022",3.091527863
Unvaccinated Cases per 10000,"Monday, 7 February, 2022",3.274135511
Vaccinated Cases per 10000,"Monday, 7 February, 2022",3.404828483
Unvaccinated Cases per 10000,"Tuesday, 8 February, 2022",3.982238999
Vaccinated Cases per 10000,"Tuesday, 8 February, 2022",4.341373523
Unvaccinated Cases per 10000,"Wednesday, 9 February, 2022",4.952614341
Vaccinated Cases per 10000,"Wednesday, 9 February, 2022",5.319584176
Unvaccinated Cases per 10000,"Thursday, 10 February, 2022",5.613073378
Vaccinated Cases per 10000,"Thursday, 10 February, 2022",5.903063276
Unvaccinated Cases per 10000,"Friday, 11 February, 2022",5.980693429
Vaccinated Cases per 10000,"Friday, 11 February, 2022",6.517887673
Unvaccinated Cases per 10000,"Saturday, 12 February, 2022",6.363303938
Vaccinated Cases per 10000,"Saturday, 12 February, 2022",7.133411677
Unvaccinated Cases per 10000,"Sunday, 13 February, 2022",5.985200944
Vaccinated Cases per 10000,"Sunday, 13 February, 2022",6.565829796
Unvaccinated Cases per 10000,"Monday, 14 February, 2022",5.988253677
Vaccinated Cases per 10000,"Monday, 14 February, 2022",6.656527764
Unvaccinated Cases per 10000,"Tuesday, 15 February, 2022",6.347791237
Vaccinated Cases per 10000,"Tuesday, 15 February, 2022",6.879884163
Unvaccinated Cases per 10000,"Wednesday, 16 February, 2022",8.156945199
Vaccinated Cases per 10000,"Wednesday, 16 February, 2022",8.608528546
Unvaccinated Cases per 10000,"Thursday, 17 February, 2022",8.055410885
Vaccinated Cases per 10000,"Thursday, 17 February, 2022",8.20440344
Unvaccinated Cases per 10000,"Friday, 18 February, 2022",8.153496033
Vaccinated Cases per 10000,"Friday, 18 February, 2022",8.598943272
Unvaccinated Cases per 10000,"Saturday, 19 February, 2022",8.37196228
Vaccinated Cases per 10000,"Saturday, 19 February, 2022",8.930333432
Unvaccinated Cases per 10000,"Sunday, 20 February, 2022",7.826015734
Vaccinated Cases per 10000,"Sunday, 20 February, 2022",8.304249137
Unvaccinated Cases per 10000,"Monday, 21 February, 2022",7.372911764
Vaccinated Cases per 10000,"Monday, 21 February, 2022",7.755326235
Unvaccinated Cases per 10000,"Tuesday, 22 February, 2022",8.136410999
Vaccinated Cases per 10000,"Tuesday, 22 February, 2022",8.363576038
Unvaccinated Cases per 10000,"Wednesday, 23 February, 2022",9.62085654
Vaccinated Cases per 10000,"Wednesday, 23 February, 2022",9.538816447
Unvaccinated Cases per 10000,"Thursday, 24 February, 2022",8.783507486
Vaccinated Cases per 10000,"Thursday, 24 February, 2022",10.04413985
Unvaccinated Cases per 10000,"Friday, 25 February, 2022",9.04986811
Vaccinated Cases per 10000,"Friday, 25 February, 2022",9.454946637
Unvaccinated Cases per 10000,"Saturday, 26 February, 2022",8.056832698
Vaccinated Cases per 10000,"Saturday, 26 February, 2022",8.4232139
Unvaccinated Cases per 10000,"Sunday, 27 February, 2022",7.366633606
Vaccinated Cases per 10000,"Sunday, 27 February, 2022",7.517997549
Unvaccinated Cases per 10000,"Monday, 28 February, 2022",6.542854809
Vaccinated Cases per 10000,"Monday, 28 February, 2022",7.18379831
Unvaccinated Cases per 10000,"Tuesday, 1 March, 2022",7.256053208
Vaccinated Cases per 10000,"Tuesday, 1 March, 2022",8.053345693
Unvaccinated Cases per 10000,"Wednesday, 2 March, 2022",7.894295154
Vaccinated Cases per 10000,"Wednesday, 2 March, 2022",8.528984706
Unvaccinated Cases per 10000,"Thursday, 3 March, 2022",8.968815452
Vaccinated Cases per 10000,"Thursday, 3 March, 2022",10.14058005
Unvaccinated Cases per 10000,"Friday, 4 March, 2022",9.360984129
Vaccinated Cases per 10000,"Friday, 4 March, 2022",10.33323304
Unvaccinated Cases per 10000,"Saturday, 5 March, 2022",8.93104229
Vaccinated Cases per 10000,"Saturday, 5 March, 2022",10.49141575
Unvaccinated Cases per 10000,"Sunday, 6 March, 2022",7.426462455
Vaccinated Cases per 10000,"Sunday, 6 March, 2022",8.596569256
Unvaccinated Cases per 10000,"Monday, 7 March, 2022",7.017444596
Vaccinated Cases per 10000,"Monday, 7 March, 2022",8.464909156
Unvaccinated Cases per 10000,"Tuesday, 8 March, 2022",8.131538421
Vaccinated Cases per 10000,"Tuesday, 8 March, 2022",9.943536283
Unvaccinated Cases per 10000,"Wednesday, 9 March, 2022",7.879242194
Vaccinated Cases per 10000,"Wednesday, 9 March, 2022",9.53582147
Unvaccinated Cases per 10000,"Thursday, 10 March, 2022",8.227171735
Vaccinated Cases per 10000,"Thursday, 10 March, 2022",9.664248576
Unvaccinated Cases per 10000,"Friday, 11 March, 2022",8.875161044
Vaccinated Cases per 10000,"Friday, 11 March, 2022",10.27315816
Unvaccinated Cases per 10000,"Saturday, 12 March, 2022",6.648456086
Vaccinated Cases per 10000,"Saturday, 12 March, 2022",8.309229979
Unvaccinated Cases per 10000,"Sunday, 13 March, 2022",6.041780409
Vaccinated Cases per 10000,"Sunday, 13 March, 2022",7.067152797
Unvaccinated Cases per 10000,"Monday, 14 March, 2022",5.873952055
Vaccinated Cases per 10000,"Monday, 14 March, 2022",6.914498378
Unvaccinated Cases per 10000,"Tuesday, 15 March, 2022",7.184044255
Vaccinated Cases per 10000,"Tuesday, 15 March, 2022",8.306275096
Unvaccinated Cases per 10000,"Wednesday, 16 March, 2022",8.290548262
Vaccinated Cases per 10000,"Wednesday, 16 March, 2022",8.737122125
Unvaccinated Cases per 10000,"Thursday, 17 March, 2022",7.215315303
Vaccinated Cases per 10000,"Thursday, 17 March, 2022",8.470589918
Unvaccinated Cases per 10000,"Friday, 18 March, 2022",6.318106925
Vaccinated Cases per 10000,"Friday, 18 March, 2022",7.633376012
Unvaccinated Cases per 10000,"Saturday, 19 March, 2022",6.09650405
Vaccinated Cases per 10000,"Saturday, 19 March, 2022",6.982406485
Unvaccinated Cases per 10000,"Sunday, 20 March, 2022",5.149532656
Vaccinated Cases per 10000,"Sunday, 20 March, 2022",5.98283159
Unvaccinated Cases per 10000,"Monday, 21 March, 2022",5.112354336
Vaccinated Cases per 10000,"Monday, 21 March, 2022",5.524727498
Unvaccinated Cases per 10000,"Tuesday, 22 March, 2022",5.68589672
Vaccinated Cases per 10000,"Tuesday, 22 March, 2022",6.746853534
Unvaccinated Cases per 10000,"Wednesday, 23 March, 2022",6.077290471
Vaccinated Cases per 10000,"Wednesday, 23 March, 2022",7.039664944
Unvaccinated Cases per 10000,"Thursday, 24 March, 2022",5.82859635
Vaccinated Cases per 10000,"Thursday, 24 March, 2022",7.75023497
