date,state,deaths_new
"Sunday, 13 September, 2020",Kedah,0
"Sunday, 13 September, 2020",Kelantan,0
"Sunday, 13 September, 2020",Melaka,0
"Sunday, 13 September, 2020",Negeri Sembilan,0
"Sunday, 13 September, 2020",Pahang,0
"Sunday, 13 September, 2020",Perak,0
"Sunday, 13 September, 2020",Perlis,0
"Sunday, 13 September, 2020",Pulau Pinang,0
"Sunday, 13 September, 2020",Sabah,0
"Sunday, 13 September, 2020",Sarawak,0
"Sunday, 13 September, 2020",Selangor,0
"Sunday, 13 September, 2020",Terengganu,0
"Sunday, 13 September, 2020",W.P. Kuala Lumpur,0
"Sunday, 13 September, 2020",W.P. Labuan,0
"Sunday, 13 September, 2020",W.P. Putrajaya,0
"Monday, 14 September, 2020",Johor,0
"Monday, 14 September, 2020",Kedah,0
"Monday, 14 September, 2020",Kelantan,0
"Monday, 14 September, 2020",Melaka,0
"Monday, 14 September, 2020",Negeri Sembilan,0
"Monday, 14 September, 2020",Pahang,0
"Monday, 14 September, 2020",Perak,0
"Monday, 14 September, 2020",Perlis,0
"Monday, 14 September, 2020",Pulau Pinang,0
"Monday, 14 September, 2020",Sabah,1
"Monday, 14 September, 2020",Sarawak,0
"Monday, 14 September, 2020",Selangor,0
"Monday, 14 September, 2020",Terengganu,0
"Monday, 14 September, 2020",W.P. Kuala Lumpur,0
"Monday, 14 September, 2020",W.P. Labuan,0
"Monday, 14 September, 2020",W.P. Putrajaya,0
"Tuesday, 15 September, 2020",Johor,0
"Tuesday, 15 September, 2020",Kedah,0
"Tuesday, 15 September, 2020",Kelantan,0
"Tuesday, 15 September, 2020",Melaka,0
"Tuesday, 15 September, 2020",Negeri Sembilan,0
"Tuesday, 15 September, 2020",Pahang,0
"Tuesday, 15 September, 2020",Perak,0
"Tuesday, 15 September, 2020",Perlis,0
"Tuesday, 15 September, 2020",Pulau Pinang,0
"Tuesday, 15 September, 2020",Sabah,0
"Tuesday, 15 September, 2020",Sarawak,0
"Tuesday, 15 September, 2020",Selangor,0
"Tuesday, 15 September, 2020",Terengganu,0
"Tuesday, 15 September, 2020",W.P. Kuala Lumpur,0
"Tuesday, 15 September, 2020",W.P. Labuan,0
"Tuesday, 15 September, 2020",W.P. Putrajaya,0
"Wednesday, 16 September, 2020",Johor,0
"Wednesday, 16 September, 2020",Kedah,0
"Wednesday, 16 September, 2020",Kelantan,0
"Wednesday, 16 September, 2020",Melaka,0
"Wednesday, 16 September, 2020",Negeri Sembilan,0
"Wednesday, 16 September, 2020",Pahang,0
"Wednesday, 16 September, 2020",Perak,0
"Wednesday, 16 September, 2020",Perlis,0
"Wednesday, 16 September, 2020",Pulau Pinang,0
"Wednesday, 16 September, 2020",Sabah,0
"Wednesday, 16 September, 2020",Sarawak,0
"Wednesday, 16 September, 2020",Selangor,0
"Wednesday, 16 September, 2020",Terengganu,0
"Wednesday, 16 September, 2020",W.P. Kuala Lumpur,0
"Wednesday, 16 September, 2020",W.P. Labuan,0
"Wednesday, 16 September, 2020",W.P. Putrajaya,0
"Thursday, 17 September, 2020",Johor,0
"Thursday, 17 September, 2020",Kedah,0
"Thursday, 17 September, 2020",Kelantan,0
"Thursday, 17 September, 2020",Melaka,0
"Thursday, 17 September, 2020",Negeri Sembilan,0
"Thursday, 17 September, 2020",Pahang,0
"Thursday, 17 September, 2020",Perak,0
"Thursday, 17 September, 2020",Perlis,0
"Thursday, 17 September, 2020",Pulau Pinang,0
"Thursday, 17 September, 2020",Sabah,0
"Thursday, 17 September, 2020",Sarawak,0
"Thursday, 17 September, 2020",Selangor,0
"Thursday, 17 September, 2020",Terengganu,0
"Thursday, 17 September, 2020",W.P. Kuala Lumpur,0
"Thursday, 17 September, 2020",W.P. Labuan,0
"Thursday, 17 September, 2020",W.P. Putrajaya,0
"Friday, 18 September, 2020",Johor,0
"Friday, 18 September, 2020",Kedah,1
"Friday, 18 September, 2020",Kelantan,0
"Friday, 18 September, 2020",Melaka,0
"Friday, 18 September, 2020",Negeri Sembilan,0
"Friday, 18 September, 2020",Pahang,0
"Friday, 18 September, 2020",Perak,0
"Friday, 18 September, 2020",Perlis,0
"Friday, 18 September, 2020",Pulau Pinang,0
"Friday, 18 September, 2020",Sabah,0
"Friday, 18 September, 2020",Sarawak,0
"Friday, 18 September, 2020",Selangor,0
"Friday, 18 September, 2020",Terengganu,0
"Friday, 18 September, 2020",W.P. Kuala Lumpur,0
"Friday, 18 September, 2020",W.P. Labuan,0
"Friday, 18 September, 2020",W.P. Putrajaya,0
"Saturday, 19 September, 2020",Johor,0
"Saturday, 19 September, 2020",Kedah,0
"Saturday, 19 September, 2020",Kelantan,0
"Saturday, 19 September, 2020",Melaka,0
"Saturday, 19 September, 2020",Negeri Sembilan,0
"Saturday, 19 September, 2020",Pahang,0
"Saturday, 19 September, 2020",Perak,0
"Saturday, 19 September, 2020",Perlis,0
"Saturday, 19 September, 2020",Pulau Pinang,0
"Saturday, 19 September, 2020",Sabah,1
"Saturday, 19 September, 2020",Sarawak,0
"Saturday, 19 September, 2020",Selangor,0
"Saturday, 19 September, 2020",Terengganu,0
"Saturday, 19 September, 2020",W.P. Kuala Lumpur,0
"Saturday, 19 September, 2020",W.P. Labuan,0
"Saturday, 19 September, 2020",W.P. Putrajaya,0
"Sunday, 20 September, 2020",Johor,0
"Sunday, 20 September, 2020",Kedah,0
"Sunday, 20 September, 2020",Kelantan,0
"Sunday, 20 September, 2020",Melaka,0
"Sunday, 20 September, 2020",Negeri Sembilan,0
"Sunday, 20 September, 2020",Pahang,0
"Sunday, 20 September, 2020",Perak,0
"Sunday, 20 September, 2020",Perlis,0
"Sunday, 20 September, 2020",Pulau Pinang,0
"Sunday, 20 September, 2020",Sabah,0
"Sunday, 20 September, 2020",Sarawak,0
"Sunday, 20 September, 2020",Selangor,0
"Sunday, 20 September, 2020",Terengganu,0
"Sunday, 20 September, 2020",W.P. Kuala Lumpur,0
"Sunday, 20 September, 2020",W.P. Labuan,0
"Sunday, 20 September, 2020",W.P. Putrajaya,0
"Monday, 21 September, 2020",Johor,0
"Monday, 21 September, 2020",Kedah,0
"Monday, 21 September, 2020",Kelantan,0
"Monday, 21 September, 2020",Melaka,0
"Monday, 21 September, 2020",Negeri Sembilan,0
"Monday, 21 September, 2020",Pahang,0
"Monday, 21 September, 2020",Perak,0
"Monday, 21 September, 2020",Perlis,0
"Monday, 21 September, 2020",Pulau Pinang,0
"Monday, 21 September, 2020",Sabah,0
"Monday, 21 September, 2020",Sarawak,0
"Monday, 21 September, 2020",Selangor,0
"Monday, 21 September, 2020",Terengganu,0
"Monday, 21 September, 2020",W.P. Kuala Lumpur,0
"Monday, 21 September, 2020",W.P. Labuan,0
"Monday, 21 September, 2020",W.P. Putrajaya,0
"Tuesday, 22 September, 2020",Johor,0
"Tuesday, 22 September, 2020",Kedah,0
"Tuesday, 22 September, 2020",Kelantan,0
"Tuesday, 22 September, 2020",Melaka,0
"Tuesday, 22 September, 2020",Negeri Sembilan,0
"Tuesday, 22 September, 2020",Pahang,0
"Tuesday, 22 September, 2020",Perak,0
"Tuesday, 22 September, 2020",Perlis,0
"Tuesday, 22 September, 2020",Pulau Pinang,0
"Tuesday, 22 September, 2020",Sabah,1
"Tuesday, 22 September, 2020",Sarawak,0
"Tuesday, 22 September, 2020",Selangor,0
"Tuesday, 22 September, 2020",Terengganu,0
"Tuesday, 22 September, 2020",W.P. Kuala Lumpur,0
"Tuesday, 22 September, 2020",W.P. Labuan,0
"Tuesday, 22 September, 2020",W.P. Putrajaya,0
"Wednesday, 23 September, 2020",Johor,0
"Wednesday, 23 September, 2020",Kedah,1
"Wednesday, 23 September, 2020",Kelantan,0
"Wednesday, 23 September, 2020",Melaka,0
"Wednesday, 23 September, 2020",Negeri Sembilan,0
"Wednesday, 23 September, 2020",Pahang,0
"Wednesday, 23 September, 2020",Perak,0
"Wednesday, 23 September, 2020",Perlis,0
"Wednesday, 23 September, 2020",Pulau Pinang,0
"Wednesday, 23 September, 2020",Sabah,0
"Wednesday, 23 September, 2020",Sarawak,0
"Wednesday, 23 September, 2020",Selangor,0
"Wednesday, 23 September, 2020",Terengganu,0
"Wednesday, 23 September, 2020",W.P. Kuala Lumpur,0
"Wednesday, 23 September, 2020",W.P. Labuan,0
"Wednesday, 23 September, 2020",W.P. Putrajaya,0
"Thursday, 24 September, 2020",Johor,0
"Thursday, 24 September, 2020",Kedah,0
"Thursday, 24 September, 2020",Kelantan,0
"Thursday, 24 September, 2020",Melaka,0
"Thursday, 24 September, 2020",Negeri Sembilan,0
"Thursday, 24 September, 2020",Pahang,0
"Thursday, 24 September, 2020",Perak,0
"Thursday, 24 September, 2020",Perlis,0
"Thursday, 24 September, 2020",Pulau Pinang,0
"Thursday, 24 September, 2020",Sabah,0
"Thursday, 24 September, 2020",Sarawak,0
"Thursday, 24 September, 2020",Selangor,0
"Thursday, 24 September, 2020",Terengganu,0
"Thursday, 24 September, 2020",W.P. Kuala Lumpur,0
"Thursday, 24 September, 2020",W.P. Labuan,0
"Thursday, 24 September, 2020",W.P. Putrajaya,0
"Friday, 25 September, 2020",Johor,0
"Friday, 25 September, 2020",Kedah,0
"Friday, 25 September, 2020",Kelantan,0
"Friday, 25 September, 2020",Melaka,0
"Friday, 25 September, 2020",Negeri Sembilan,0
"Friday, 25 September, 2020",Pahang,0
"Friday, 25 September, 2020",Perak,0
"Friday, 25 September, 2020",Perlis,0
"Friday, 25 September, 2020",Pulau Pinang,0
"Friday, 25 September, 2020",Sabah,0
"Friday, 25 September, 2020",Sarawak,0
"Friday, 25 September, 2020",Selangor,0
"Friday, 25 September, 2020",Terengganu,0
"Friday, 25 September, 2020",W.P. Kuala Lumpur,0
"Friday, 25 September, 2020",W.P. Labuan,0
"Friday, 25 September, 2020",W.P. Putrajaya,0
"Saturday, 26 September, 2020",Johor,0
"Saturday, 26 September, 2020",Kedah,0
"Saturday, 26 September, 2020",Kelantan,0
"Saturday, 26 September, 2020",Melaka,0
"Saturday, 26 September, 2020",Negeri Sembilan,0
"Saturday, 26 September, 2020",Pahang,0
"Saturday, 26 September, 2020",Perak,0
"Saturday, 26 September, 2020",Perlis,0
"Saturday, 26 September, 2020",Pulau Pinang,0
"Saturday, 26 September, 2020",Sabah,1
"Saturday, 26 September, 2020",Sarawak,0
"Saturday, 26 September, 2020",Selangor,0
"Saturday, 26 September, 2020",Terengganu,0
"Saturday, 26 September, 2020",W.P. Kuala Lumpur,0
"Saturday, 26 September, 2020",W.P. Labuan,0
"Saturday, 26 September, 2020",W.P. Putrajaya,0
"Sunday, 27 September, 2020",Johor,0
"Sunday, 27 September, 2020",Kedah,0
"Sunday, 27 September, 2020",Kelantan,0
"Sunday, 27 September, 2020",Melaka,0
"Sunday, 27 September, 2020",Negeri Sembilan,0
"Sunday, 27 September, 2020",Pahang,0
"Sunday, 27 September, 2020",Perak,0
"Sunday, 27 September, 2020",Perlis,0
"Sunday, 27 September, 2020",Pulau Pinang,0
"Sunday, 27 September, 2020",Sabah,1
"Sunday, 27 September, 2020",Sarawak,0
"Sunday, 27 September, 2020",Selangor,0
"Sunday, 27 September, 2020",Terengganu,0
"Sunday, 27 September, 2020",W.P. Kuala Lumpur,0
"Sunday, 27 September, 2020",W.P. Labuan,0
"Sunday, 27 September, 2020",W.P. Putrajaya,0
"Monday, 28 September, 2020",Johor,0
"Monday, 28 September, 2020",Kedah,1
"Monday, 28 September, 2020",Kelantan,0
"Monday, 28 September, 2020",Melaka,0
"Monday, 28 September, 2020",Negeri Sembilan,0
"Monday, 28 September, 2020",Pahang,0
"Monday, 28 September, 2020",Perak,0
"Monday, 28 September, 2020",Perlis,0
"Monday, 28 September, 2020",Pulau Pinang,0
"Monday, 28 September, 2020",Sabah,0
"Monday, 28 September, 2020",Sarawak,0
"Monday, 28 September, 2020",Selangor,0
"Monday, 28 September, 2020",Terengganu,0
"Monday, 28 September, 2020",W.P. Kuala Lumpur,0
"Monday, 28 September, 2020",W.P. Labuan,0
"Monday, 28 September, 2020",W.P. Putrajaya,0
"Tuesday, 29 September, 2020",Johor,0
"Tuesday, 29 September, 2020",Kedah,0
"Tuesday, 29 September, 2020",Kelantan,0
"Tuesday, 29 September, 2020",Melaka,0
"Tuesday, 29 September, 2020",Negeri Sembilan,0
"Tuesday, 29 September, 2020",Pahang,0
"Tuesday, 29 September, 2020",Perak,0
"Tuesday, 29 September, 2020",Perlis,0
"Tuesday, 29 September, 2020",Pulau Pinang,0
"Tuesday, 29 September, 2020",Sabah,0
"Tuesday, 29 September, 2020",Sarawak,0
"Tuesday, 29 September, 2020",Selangor,0
"Tuesday, 29 September, 2020",Terengganu,0
"Tuesday, 29 September, 2020",W.P. Kuala Lumpur,0
"Tuesday, 29 September, 2020",W.P. Labuan,0
"Tuesday, 29 September, 2020",W.P. Putrajaya,0
"Wednesday, 30 September, 2020",Johor,0
"Wednesday, 30 September, 2020",Kedah,0
"Wednesday, 30 September, 2020",Kelantan,0
"Wednesday, 30 September, 2020",Melaka,0
"Wednesday, 30 September, 2020",Negeri Sembilan,0
"Wednesday, 30 September, 2020",Pahang,0
"Wednesday, 30 September, 2020",Perak,0
"Wednesday, 30 September, 2020",Perlis,0
"Wednesday, 30 September, 2020",Pulau Pinang,0
"Wednesday, 30 September, 2020",Sabah,0
"Wednesday, 30 September, 2020",Sarawak,0
"Wednesday, 30 September, 2020",Selangor,0
"Wednesday, 30 September, 2020",Terengganu,0
"Wednesday, 30 September, 2020",W.P. Kuala Lumpur,0
"Wednesday, 30 September, 2020",W.P. Labuan,0
"Wednesday, 30 September, 2020",W.P. Putrajaya,0
"Thursday, 1 October, 2020",Johor,0
"Thursday, 1 October, 2020",Kedah,0
"Thursday, 1 October, 2020",Kelantan,0
"Thursday, 1 October, 2020",Melaka,0
"Thursday, 1 October, 2020",Negeri Sembilan,0
"Thursday, 1 October, 2020",Pahang,0
"Thursday, 1 October, 2020",Perak,0
"Thursday, 1 October, 2020",Perlis,0
"Thursday, 1 October, 2020",Pulau Pinang,0
"Thursday, 1 October, 2020",Sabah,0
"Thursday, 1 October, 2020",Sarawak,0
"Thursday, 1 October, 2020",Selangor,0
"Thursday, 1 October, 2020",Terengganu,0
"Thursday, 1 October, 2020",W.P. Kuala Lumpur,0
"Thursday, 1 October, 2020",W.P. Labuan,0
"Thursday, 1 October, 2020",W.P. Putrajaya,0
"Friday, 2 October, 2020",Johor,0
"Friday, 2 October, 2020",Kedah,0
"Friday, 2 October, 2020",Kelantan,0
"Friday, 2 October, 2020",Melaka,0
"Friday, 2 October, 2020",Negeri Sembilan,0
"Friday, 2 October, 2020",Pahang,0
"Friday, 2 October, 2020",Perak,0
"Friday, 2 October, 2020",Perlis,0
"Friday, 2 October, 2020",Pulau Pinang,0
"Friday, 2 October, 2020",Sabah,2
"Friday, 2 October, 2020",Sarawak,0
"Friday, 2 October, 2020",Selangor,0
"Friday, 2 October, 2020",Terengganu,0
"Friday, 2 October, 2020",W.P. Kuala Lumpur,0
"Friday, 2 October, 2020",W.P. Labuan,0
"Friday, 2 October, 2020",W.P. Putrajaya,0
"Saturday, 3 October, 2020",Johor,0
"Saturday, 3 October, 2020",Kedah,0
"Saturday, 3 October, 2020",Kelantan,0
"Saturday, 3 October, 2020",Melaka,0
"Saturday, 3 October, 2020",Negeri Sembilan,0
"Saturday, 3 October, 2020",Pahang,0
"Saturday, 3 October, 2020",Perak,0
"Saturday, 3 October, 2020",Perlis,0
"Saturday, 3 October, 2020",Pulau Pinang,0
"Saturday, 3 October, 2020",Sabah,1
"Saturday, 3 October, 2020",Sarawak,0
"Saturday, 3 October, 2020",Selangor,0
"Saturday, 3 October, 2020",Terengganu,0
"Saturday, 3 October, 2020",W.P. Kuala Lumpur,0
"Saturday, 3 October, 2020",W.P. Labuan,0
"Saturday, 3 October, 2020",W.P. Putrajaya,0
"Sunday, 4 October, 2020",Johor,0
"Sunday, 4 October, 2020",Kedah,0
"Sunday, 4 October, 2020",Kelantan,0
"Sunday, 4 October, 2020",Melaka,0
"Sunday, 4 October, 2020",Negeri Sembilan,0
"Sunday, 4 October, 2020",Pahang,0
"Sunday, 4 October, 2020",Perak,0
"Sunday, 4 October, 2020",Perlis,0
"Sunday, 4 October, 2020",Pulau Pinang,0
"Sunday, 4 October, 2020",Sabah,2
"Sunday, 4 October, 2020",Sarawak,0
"Sunday, 4 October, 2020",Selangor,0
"Sunday, 4 October, 2020",Terengganu,0
"Sunday, 4 October, 2020",W.P. Kuala Lumpur,0
"Sunday, 4 October, 2020",W.P. Labuan,0
"Sunday, 4 October, 2020",W.P. Putrajaya,0
"Monday, 5 October, 2020",Johor,0
"Monday, 5 October, 2020",Kedah,0
"Monday, 5 October, 2020",Kelantan,0
"Monday, 5 October, 2020",Melaka,0
"Monday, 5 October, 2020",Negeri Sembilan,0
"Monday, 5 October, 2020",Pahang,0
"Monday, 5 October, 2020",Perak,0
"Monday, 5 October, 2020",Perlis,0
"Monday, 5 October, 2020",Pulau Pinang,1
"Monday, 5 October, 2020",Sabah,2
"Monday, 5 October, 2020",Sarawak,0
"Monday, 5 October, 2020",Selangor,0
"Monday, 5 October, 2020",Terengganu,0
"Monday, 5 October, 2020",W.P. Kuala Lumpur,0
"Monday, 5 October, 2020",W.P. Labuan,0
"Monday, 5 October, 2020",W.P. Putrajaya,0
"Tuesday, 6 October, 2020",Johor,0
"Tuesday, 6 October, 2020",Kedah,0
"Tuesday, 6 October, 2020",Kelantan,0
"Tuesday, 6 October, 2020",Melaka,0
"Tuesday, 6 October, 2020",Negeri Sembilan,0
"Tuesday, 6 October, 2020",Pahang,0
"Tuesday, 6 October, 2020",Perak,0
"Tuesday, 6 October, 2020",Perlis,0
"Tuesday, 6 October, 2020",Pulau Pinang,0
"Tuesday, 6 October, 2020",Sabah,1
"Tuesday, 6 October, 2020",Sarawak,0
"Tuesday, 6 October, 2020",Selangor,0
"Tuesday, 6 October, 2020",Terengganu,0
"Tuesday, 6 October, 2020",W.P. Kuala Lumpur,0
"Tuesday, 6 October, 2020",W.P. Labuan,0
"Tuesday, 6 October, 2020",W.P. Putrajaya,0
"Wednesday, 7 October, 2020",Johor,0
"Wednesday, 7 October, 2020",Kedah,0
"Wednesday, 7 October, 2020",Kelantan,0
"Wednesday, 7 October, 2020",Melaka,0
"Wednesday, 7 October, 2020",Negeri Sembilan,0
"Wednesday, 7 October, 2020",Pahang,0
"Wednesday, 7 October, 2020",Perak,0
"Wednesday, 7 October, 2020",Perlis,0
"Wednesday, 7 October, 2020",Pulau Pinang,0
"Wednesday, 7 October, 2020",Sabah,3
"Wednesday, 7 October, 2020",Sarawak,0
"Wednesday, 7 October, 2020",Selangor,0
"Wednesday, 7 October, 2020",Terengganu,0
"Wednesday, 7 October, 2020",W.P. Kuala Lumpur,0
"Wednesday, 7 October, 2020",W.P. Labuan,0
"Wednesday, 7 October, 2020",W.P. Putrajaya,0
"Thursday, 8 October, 2020",Johor,0
"Thursday, 8 October, 2020",Kedah,0
"Thursday, 8 October, 2020",Kelantan,0
"Thursday, 8 October, 2020",Melaka,0
"Thursday, 8 October, 2020",Negeri Sembilan,0
"Thursday, 8 October, 2020",Pahang,0
"Thursday, 8 October, 2020",Perak,0
"Thursday, 8 October, 2020",Perlis,0
"Thursday, 8 October, 2020",Pulau Pinang,0
"Thursday, 8 October, 2020",Sabah,5
"Thursday, 8 October, 2020",Sarawak,0
"Thursday, 8 October, 2020",Selangor,0
"Thursday, 8 October, 2020",Terengganu,0
"Thursday, 8 October, 2020",W.P. Kuala Lumpur,0
"Thursday, 8 October, 2020",W.P. Labuan,0
"Thursday, 8 October, 2020",W.P. Putrajaya,0
"Friday, 9 October, 2020",Johor,0
"Friday, 9 October, 2020",Kedah,0
"Friday, 9 October, 2020",Kelantan,0
"Friday, 9 October, 2020",Melaka,0
"Friday, 9 October, 2020",Negeri Sembilan,0
"Friday, 9 October, 2020",Pahang,0
"Friday, 9 October, 2020",Perak,0
"Friday, 9 October, 2020",Perlis,0
"Friday, 9 October, 2020",Pulau Pinang,0
"Friday, 9 October, 2020",Sabah,4
"Friday, 9 October, 2020",Sarawak,0
"Friday, 9 October, 2020",Selangor,0
"Friday, 9 October, 2020",Terengganu,0
"Friday, 9 October, 2020",W.P. Kuala Lumpur,0
"Friday, 9 October, 2020",W.P. Labuan,0
"Friday, 9 October, 2020",W.P. Putrajaya,0
"Saturday, 10 October, 2020",Johor,0
"Saturday, 10 October, 2020",Kedah,0
"Saturday, 10 October, 2020",Kelantan,0
"Saturday, 10 October, 2020",Melaka,0
"Saturday, 10 October, 2020",Negeri Sembilan,0
"Saturday, 10 October, 2020",Pahang,0
"Saturday, 10 October, 2020",Perak,0
"Saturday, 10 October, 2020",Perlis,0
"Saturday, 10 October, 2020",Pulau Pinang,0
"Saturday, 10 October, 2020",Sabah,3
"Saturday, 10 October, 2020",Sarawak,0
"Saturday, 10 October, 2020",Selangor,0
"Saturday, 10 October, 2020",Terengganu,0
"Saturday, 10 October, 2020",W.P. Kuala Lumpur,0
"Saturday, 10 October, 2020",W.P. Labuan,0
"Saturday, 10 October, 2020",W.P. Putrajaya,0
"Sunday, 11 October, 2020",Johor,0
"Sunday, 11 October, 2020",Kedah,0
"Sunday, 11 October, 2020",Kelantan,0
"Sunday, 11 October, 2020",Melaka,0
"Sunday, 11 October, 2020",Negeri Sembilan,0
"Sunday, 11 October, 2020",Pahang,0
"Sunday, 11 October, 2020",Perak,0
"Sunday, 11 October, 2020",Perlis,0
"Sunday, 11 October, 2020",Pulau Pinang,0
"Sunday, 11 October, 2020",Sabah,3
"Sunday, 11 October, 2020",Sarawak,0
"Sunday, 11 October, 2020",Selangor,0
"Sunday, 11 October, 2020",Terengganu,0
"Sunday, 11 October, 2020",W.P. Kuala Lumpur,0
"Sunday, 11 October, 2020",W.P. Labuan,0
"Sunday, 11 October, 2020",W.P. Putrajaya,0
"Monday, 12 October, 2020",Johor,0
"Monday, 12 October, 2020",Kedah,0
"Monday, 12 October, 2020",Kelantan,0
"Monday, 12 October, 2020",Melaka,0
"Monday, 12 October, 2020",Negeri Sembilan,0
"Monday, 12 October, 2020",Pahang,0
"Monday, 12 October, 2020",Perak,0
"Monday, 12 October, 2020",Perlis,0
"Monday, 12 October, 2020",Pulau Pinang,0
"Monday, 12 October, 2020",Sabah,3
"Monday, 12 October, 2020",Sarawak,0
"Monday, 12 October, 2020",Selangor,0
"Monday, 12 October, 2020",Terengganu,0
"Monday, 12 October, 2020",W.P. Kuala Lumpur,0
"Monday, 12 October, 2020",W.P. Labuan,0
"Monday, 12 October, 2020",W.P. Putrajaya,0
"Tuesday, 13 October, 2020",Johor,0
"Tuesday, 13 October, 2020",Kedah,0
"Tuesday, 13 October, 2020",Kelantan,0
"Tuesday, 13 October, 2020",Melaka,0
"Tuesday, 13 October, 2020",Negeri Sembilan,0
"Tuesday, 13 October, 2020",Pahang,0
"Tuesday, 13 October, 2020",Perak,0
"Tuesday, 13 October, 2020",Perlis,0
"Tuesday, 13 October, 2020",Pulau Pinang,0
"Tuesday, 13 October, 2020",Sabah,4
"Tuesday, 13 October, 2020",Sarawak,0
"Tuesday, 13 October, 2020",Selangor,0
"Tuesday, 13 October, 2020",Terengganu,0
"Tuesday, 13 October, 2020",W.P. Kuala Lumpur,0
"Tuesday, 13 October, 2020",W.P. Labuan,0
"Tuesday, 13 October, 2020",W.P. Putrajaya,0
"Wednesday, 14 October, 2020",Johor,0
"Wednesday, 14 October, 2020",Kedah,0
"Wednesday, 14 October, 2020",Kelantan,0
"Wednesday, 14 October, 2020",Melaka,0
"Wednesday, 14 October, 2020",Negeri Sembilan,0
"Wednesday, 14 October, 2020",Pahang,0
"Wednesday, 14 October, 2020",Perak,0
"Wednesday, 14 October, 2020",Perlis,0
"Wednesday, 14 October, 2020",Pulau Pinang,0
"Wednesday, 14 October, 2020",Sabah,3
"Wednesday, 14 October, 2020",Sarawak,0
"Wednesday, 14 October, 2020",Selangor,0
"Wednesday, 14 October, 2020",Terengganu,0
"Wednesday, 14 October, 2020",W.P. Kuala Lumpur,1
"Wednesday, 14 October, 2020",W.P. Labuan,0
"Wednesday, 14 October, 2020",W.P. Putrajaya,0
"Thursday, 15 October, 2020",Johor,0
"Thursday, 15 October, 2020",Kedah,0
"Thursday, 15 October, 2020",Kelantan,0
"Thursday, 15 October, 2020",Melaka,0
"Thursday, 15 October, 2020",Negeri Sembilan,0
"Thursday, 15 October, 2020",Pahang,0
"Thursday, 15 October, 2020",Perak,0
"Thursday, 15 October, 2020",Perlis,0
"Thursday, 15 October, 2020",Pulau Pinang,0
"Thursday, 15 October, 2020",Sabah,1
"Thursday, 15 October, 2020",Sarawak,0
"Thursday, 15 October, 2020",Selangor,1
"Thursday, 15 October, 2020",Terengganu,0
"Thursday, 15 October, 2020",W.P. Kuala Lumpur,0
"Thursday, 15 October, 2020",W.P. Labuan,0
"Thursday, 15 October, 2020",W.P. Putrajaya,0
"Friday, 16 October, 2020",Johor,0
"Friday, 16 October, 2020",Kedah,0
"Friday, 16 October, 2020",Kelantan,0
"Friday, 16 October, 2020",Melaka,0
"Friday, 16 October, 2020",Negeri Sembilan,0
"Friday, 16 October, 2020",Pahang,0
"Friday, 16 October, 2020",Perak,0
"Friday, 16 October, 2020",Perlis,0
"Friday, 16 October, 2020",Pulau Pinang,0
"Friday, 16 October, 2020",Sabah,6
"Friday, 16 October, 2020",Sarawak,0
"Friday, 16 October, 2020",Selangor,0
"Friday, 16 October, 2020",Terengganu,0
"Friday, 16 October, 2020",W.P. Kuala Lumpur,0
"Friday, 16 October, 2020",W.P. Labuan,0
"Friday, 16 October, 2020",W.P. Putrajaya,0
"Saturday, 17 October, 2020",Johor,0
"Saturday, 17 October, 2020",Kedah,0
"Saturday, 17 October, 2020",Kelantan,0
"Saturday, 17 October, 2020",Melaka,0
"Saturday, 17 October, 2020",Negeri Sembilan,0
"Saturday, 17 October, 2020",Pahang,0
"Saturday, 17 October, 2020",Perak,0
"Saturday, 17 October, 2020",Perlis,0
"Saturday, 17 October, 2020",Pulau Pinang,0
"Saturday, 17 October, 2020",Sabah,6
"Saturday, 17 October, 2020",Sarawak,0
"Saturday, 17 October, 2020",Selangor,0
"Saturday, 17 October, 2020",Terengganu,0
"Saturday, 17 October, 2020",W.P. Kuala Lumpur,0
"Saturday, 17 October, 2020",W.P. Labuan,0
"Saturday, 17 October, 2020",W.P. Putrajaya,0
"Sunday, 18 October, 2020",Johor,0
"Sunday, 18 October, 2020",Kedah,0
"Sunday, 18 October, 2020",Kelantan,0
"Sunday, 18 October, 2020",Melaka,0
"Sunday, 18 October, 2020",Negeri Sembilan,0
"Sunday, 18 October, 2020",Pahang,0
"Sunday, 18 October, 2020",Perak,0
"Sunday, 18 October, 2020",Perlis,0
"Sunday, 18 October, 2020",Pulau Pinang,0
"Sunday, 18 October, 2020",Sabah,2
"Sunday, 18 October, 2020",Sarawak,0
"Sunday, 18 October, 2020",Selangor,0
"Sunday, 18 October, 2020",Terengganu,0
"Sunday, 18 October, 2020",W.P. Kuala Lumpur,0
"Sunday, 18 October, 2020",W.P. Labuan,0
"Sunday, 18 October, 2020",W.P. Putrajaya,0
"Monday, 19 October, 2020",Johor,0
"Monday, 19 October, 2020",Kedah,0
"Monday, 19 October, 2020",Kelantan,0
"Monday, 19 October, 2020",Melaka,0
"Monday, 19 October, 2020",Negeri Sembilan,0
"Monday, 19 October, 2020",Pahang,0
"Monday, 19 October, 2020",Perak,0
"Monday, 19 October, 2020",Perlis,0
"Monday, 19 October, 2020",Pulau Pinang,0
"Monday, 19 October, 2020",Sabah,7
"Monday, 19 October, 2020",Sarawak,0
"Monday, 19 October, 2020",Selangor,0
"Monday, 19 October, 2020",Terengganu,0
